scorer,,,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia,katia
labeled-data,video5min_labeled,img00062.jpg,874.0996023002389,520.55812455456,889.7877099348774,502.873348675513,890.9286632173965,485.18857279646596,966.5168181842912,520.2728862339302,966.2315798636614,547.6557650143902,987.9096922315256,506.0109702024407,984.2015940633382,559.6357744808414,889.7877099348774,516.8500263863727,922.3048784866736,560.206251122101,948.2615656639846,562.2029193665095,906.9020091726649,480.05428302512973,940.5601310069802,476.0609465363126,894.6367613855839,549.0819566175392,946.8353740608356,524.8366993640069,896.5781297435258,595.7947085594608,908.263309731997,572.0702522192314,,,972.7088478502319,562.8637467737692,979.0825823893981,581.6308540279805,,,996.4333041904613,576.3194085786754,921.0107788103292,590.4832631101556,952.1712587795856,601.8143467353398,973.4170405768059,595.4406121961738,,,,,921.3648751736162,604.6471176416359,963.5023424047698,574.5489267622404,888.931994972988,421.29518897539276,910.0396306995926,407.6037495851628,909.7543923789628,395.62374011871157,987.3392155902659,426.1442404260992,981.9196874982999,448.6780677558527,1004.4535148280534,429.2818619530269,995.8963652091597,455.8090257715975,910.0396306995926,420.1542356928736,937.1372711594228,456.37950241285705,963.3791966573635,457.2352173747464,928.580121540529,388.77802042359656,961.382528412955,395.3385017980818,911.4658223027416,447.53711447333353,966.2315798636614,430.1375769149163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00063.jpg,847.0987951992555,520.6214356856367,860.4558476867287,501.4679264583166,866.5043242848297,486.34673496306385,942.6143214776017,519.6133562526198,942.1102817610933,541.5390839207362,965.2961087204808,506.50832362340077,963.0279299961929,555.9042158412262,863.9841257022877,516.5891179535693,898.2588264248604,558.6764342820227,922.4527328172649,560.9446130063105,877.5931980480151,478.5341193571833,914.38809735313,475.0058413416243,869.2765427256261,549.0996796683626,920.6885938094854,521.1254754021451,877.6050745818989,593.8897325885159,888.0809397998298,569.9916650601112,,,,,957.4835468686218,569.0095526959301,,,969.9236368149147,564.7537324511458,900.1936589580623,588.9791707676109,941.1150074656048,598.4729236213608,957.1561760805614,587.6696876153695,,,,,912.3063781162949,606.329822534809,944.3887153462083,564.098990875025,862.6896100393054,417.6138386045315,877.8511461283185,398.82207556462794,879.3459454610381,389.4261940446762,958.997395618811,421.03052279360486,955.7942541915547,440.0358285953255,977.3620731350804,422.9524076499586,972.6641323751045,456.0515357316069,877.8511461283185,411.8481840354702,897.4970802154903,450.07233840072854,931.8774648680411,450.07233840072854,898.9918795482099,381.525111857444,933.5858069625779,391.98870718648124,877.8511461283185,439.6087430716913,936.1483201043828,422.9524076499586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00064.jpg,824.5673874191053,522.98452060898,840.3608173076749,501.11669460942215,840.6645371132242,485.0195449153032,919.631686556072,512.6580472202999,920.2391261671709,542.4225881641426,934.210237222444,505.9762114982128,939.9809135278829,555.1788199972179,842.7905757520701,511.74688780365165,867.0881601960233,553.6602209694709,899.8898991953602,558.2160180527121,860.1026046683868,472.2633130822278,894.4229426954706,468.92239522118416,841.5756965298725,542.4225881641426,897.4601407509648,519.6436027479365,854.5681349052633,593.5625259993144,867.1584573348067,568.9674775322992,,,,,941.82199732396,577.7514234133761,,,960.5610818702571,577.7514234133761,,,910.785388544155,602.6392700764271,933.9164460309908,592.3913332151708,,,,,874.77121043174,603.2248664684989,930.1100694825241,569.8458721204069,832.4641023633901,418.80862730553076,855.5468075851455,396.6370815004235,855.5468075851455,381.7548110285022,932.6916381946969,414.55655002783897,930.565599555851,434.9057769996498,948.181348277717,416.07514905558605,946.9664690555194,445.5359701938793,851.5984501130032,409.08959352794955,888.3485465844824,445.8396899994287,915.0758894728308,445.8396899994287,874.3774355292093,376.8952941397116,902.9270972508542,385.7031685006446,857.6728462239914,438.2466948606933,909.6089329729414,423.6681441943214,1142.0262360610081,850.5347888774327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00065.jpg,806.9485490195945,512.6555527474367,826.7319278464557,492.1527783268713,823.8543454716396,476.3260752653823,901.5490695916766,509.0585747789164,903.7072563727887,541.4313764955986,925.2891241839102,501.50492104502393,919.8936572311297,549.7044258231952,824.5737410653436,505.4615968103962,854.0689604072095,554.0207993854194,886.4417621238916,555.4595905728274,839.6810485331285,469.13211932834184,873.1329436403668,462.29786118815343,826.3722300496037,539.9925853081903,881.7656907648153,517.691321903365,840.4618365504449,592.5200527148493,856.3275291215499,567.353781739993,,,,,931.2792491988391,577.7485458383031,,,949.6068595827019,578.5691851092224,867.8164789144191,588.9639492075326,902.2833282930264,602.3677239658799,922.7993100660071,591.69941344393,,,,,869.4577574562575,603.7354560840786,918.4225672877712,572.8247102127879,816.660389534599,413.0192630194262,835.0049771740523,394.674675379973,832.8467903929401,380.6464613027441,911.6206079035333,413.0192630194262,909.1027233255691,431.3638506588794,926.7279153713182,410.501378441462,926.7279153713182,436.3996198148077,831.767697002384,404.3865158949776,864.5001965159182,442.8741801581441,888.9596467018557,442.1547845644401,852.9898670166534,374.53159875625965,891.837229076672,384.6031370681163,837.1631639551645,434.9608286273996,888.5999489050038,415.17744980053834,1118.7920231986404,833.450808831574,,,,,,,,,,,,,,,,,,,,,1157.0601385013638,818.4169063912184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00067.jpg,780.3257115803524,495.8292951174168,795.4955175978204,477.4921669644336,796.6624257530102,460.65534929669445,876.5122838010008,496.99620327260664,876.1788814709465,528.5027234627323,896.1830212742009,489.82805317644045,895.3495154490654,543.8392306452274,794.6620117726848,489.16124851633197,829.8359575934071,542.8390236550647,857.1749486578549,548.5068632659868,810.6653236152883,451.9868887152842,846.339372931092,443.1517269688468,805.1641851693934,530.1697351130035,852.3406148720683,504.49775569882706,812.8317554235662,587.4907203873626,834.889724612007,561.9861935132279,832.3622489758314,552.7953730180443,904.9697308877824,552.1060614809055,912.0926167715497,563.135046075126,922.6620603410108,538.5496012505096,932.0826513485741,560.1480294141912,849.5950374043008,581.5166870654932,871.4232360803619,597.370852419685,908.6460590858558,579.6785229664565,,,,,837.4172002481824,593.0052126844728,895.5491398802191,567.2709152979586,774.092987332603,393.03136958864775,794.6828176339936,376.3021324687678,796.8275916237219,359.2869254835908,876.8991539069077,394.03226411718754,875.3263196477737,413.1922450920928,893.6283910267877,395.0331586457274,890.6257074411683,422.6292506468968,795.9696820278306,388.74182160919133,838.4362070244488,426.2038739631105,859.7409619890823,421.0564163877628,824.4236836248913,356.1412569653228,857.8821578646512,372.8704940852027,808.8383259661998,420.1985067918715,854.1645496157889,398.75076689458956,1098.1903778522528,807.6259948141658,1118.568110533603,803.0976097738658,1116.3039180134529,795.7389840833782,,,,,,,,,,,,,,,1124.2285918339778,790.0785027830032,1140.6439876050654,803.0976097738658,1108.3792441929277,837.0604975761157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00070.jpg,741.1954844868529,481.4898647727199,758.2191855191867,460.15349281219494,756.8572894366,445.62660126460344,839.7059677939576,482.6247781748755,839.9329504743887,513.2674400330762,861.723287795776,472.41055755547524,858.0915649088781,526.8864008589433,754.5874626322889,473.09150559676857,787.4999512948008,526.6594181785122,816.3267517095526,532.5609678697213,777.2857306754005,438.1361728103766,810.6521846987746,427.4679868301141,757.0842721170311,509.1817517853161,817.2346824312771,485.3485703400489,800.5624120997708,581.5436827526241,814.7531620900436,553.9505577715379,809.7601204267995,543.4388911120765,882.2906203770832,544.4900577780226,890.1743703716793,569.71805776073,899.1092870322215,540.285391114238,904.6279120284387,575.2366827569472,829.4694954132897,573.659932758028,858.9021620597816,592.318141078572,874.4068703824871,582.8576410850567,827.8927454143702,536.0807244504534,846.2881620684278,532.6644327861285,832.622995411128,589.6902244137067,874.9324537154603,557.3668494358628,726.3471241328413,371.0240853199951,745.8677990434555,352.95707768995857,743.3757979910367,338.8357383929185,832.8801691237466,374.3467533898869,828.93450079075,393.03676128302817,848.4551757013643,371.43941882873156,843.886507105263,402.17409847523055,745.4524655347191,362.9250818996339,796.5384871093052,405.0814330363859,811.9058269325546,399.8897641771799,762.8964729016509,333.2287360249761,807.1294915820852,346.5194083045432,752.0978016745026,396.7747628616564,808.9984923713994,377.6694214597787,1063.3368564792206,763.9874600162094,1082.7511690785516,761.2736313732922,1078.5760480894482,753.1321454445405,1108.428163161538,800.937280769775,1100.9129453811518,814.9239360832717,1125.337403167407,800.5197686708648,1110.0982115571794,828.7018353473131,1085.0474856225585,777.7653592802509,1081.916144880731,811.7925953414441,1091.518923155669,817.8465207756442,1091.518923155669,750.209560752168,1105.7143345186207,763.9874600162094,1071.0608303090619,793.0045508904785,1097.349371776639,794.4490334210224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00072.jpg,717.9207423539648,472.5895533959302,742.3902955493784,451.2013513436427,742.571551498974,438.6946908215424,823.4117050186369,470.051970101591,820.3303538755107,497.2403625409395,840.8122761798198,460.26414882342556,837.1871571879067,516.0909812988878,739.6714563054435,462.43922021857344,769.0349201399399,519.172332442014,790.060610293036,526.2413144762445,752.3593727771395,429.9944052409509,793.6857292849492,415.3126733237027,742.3902955493784,506.3031600207223,795.4982887809058,479.1147675813738,791.3473116429846,578.8543633602719,805.8628548495395,553.0767607693208,805.6125868632196,538.8114855490858,877.4394989370348,544.0671132618039,884.9475385266322,561.0853363315581,894.457722006789,531.3034459594884,905.719781391185,556.3302445914798,822.3805419466538,569.844715852755,846.9068046060054,587.8640108677888,870.4319953200772,576.3516834970728,822.3805419466538,531.3034459594884,860.4212758672807,528.5504981099693,818.3762541655352,585.3613310045897,869.9314593474375,554.8286366735603,700.6583211665586,357.6644383118778,713.0004202993296,343.9509948310212,709.0578052985834,334.0087483074002,803.3377292294724,357.6644383118778,801.1092946638332,379.43452983773767,821.8508779286288,357.8358563553885,819.2796072759683,390.4052846224229,718.8286337786936,350.6362985279388,761.5117266128598,392.80513723157287,784.8245805303161,388.17685005678373,733.7420035641252,321.1523950440971,776.7679324853128,330.0661333066539,719.3428879092257,384.06281701252675,776.7679324853128,364.52116005230613,1042.9260720456991,731.4670399179548,1066.2877308096918,731.9640964874015,1063.8024479624587,721.7744368137451,1092.1346724209177,777.4447725917701,1083.6847107403246,787.1373756959798,1101.0816906709574,780.42711200845,1085.424408733388,799.0667333626994,1060.8201085457786,746.130208716631,1059.3289388374387,782.9123948556833,1069.2700702263717,792.1079413904463,1079.2112016153048,725.9994176540416,1091.8861441361944,741.6566995916112,1051.873090295739,763.2786603625406,1082.088909280359,774.1877748270726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00074.jpg,703.0415875770267,463.52729865503187,717.9963856248362,446.0192424039377,717.2668832810407,433.61770255941275,808.4546762554892,454.7732705294848,803.7129110208178,491.9778900630598,827.7864883660723,446.0192424039377,816.1144508653429,504.37942990758484,723.8324043752009,452.2200123262003,753.0124981270244,510.21544865794954,780.368836019359,517.5104720959054,737.6929489073171,416.8391486521142,784.0163477383369,407.3556181827716,717.2668832810406,487.9656271721841,780.7335871912568,470.09281974919213,785.6524249659076,574.8338941466559,800.9203945395666,552.8861878845212,796.6564294003878,539.3043794808561,871.6728909805008,536.4015654791772,878.5670010554181,547.287002439573,883.6468716369362,518.259170545184,901.7892665709294,543.2956755540945,815.0686187864422,567.6064847656453,853.8933439451876,576.3148343339619,871.6728909805008,567.2436368669654,815.7943145838019,529.1446075055799,855.7075834385869,528.4189117082201,828.1311431389172,582.1204007128398,865.1416288042633,545.4727629461737,674.0718608687249,343.30756500134896,690.3115660136048,329.99100678254746,686.2516397273848,317.64883087243874,779.4675472589953,347.52988833901776,776.5444003329169,366.8551374614248,796.1944435582216,342.3331826926562,791.9721202205528,376.27416644545514,692.2603306309903,341.683594486861,740.4922549112836,381.9580632461631,758.5183276221003,377.57334285704553,708.3376387244214,309.2041841971012,749.9112838953139,318.29841907823396,697.4570362773519,372.53903426213276,751.535254409802,351.42741757378894,1034.4821335695397,705.2175272397858,1054.6029113853335,703.5948838675442,1049.0859239197125,696.4552530296819,1077.6444472711623,750.6515416625465,1067.5840583632653,762.334573942685,1089.0029508768525,753.2477710581328,1073.7501031777826,777.5874216417546,1052.0066819897472,721.119432287752,1049.410452594161,755.5194717792708,1058.497255478713,763.3081599660298,1061.7425422231959,693.5344949596473,1075.6972752244724,708.787342658717,1037.078362965126,736.3722799868217,1068.55764438661,747.4062549180635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00075.jpg,692.9173463927812,455.6541492986332,709.4443746647967,439.12712102661766,710.4937097931786,426.2727657039389,800.7365308340254,449.8828060925325,796.2768565384022,482.9368626365636,820.4115644911867,437.02845076985375,808.6065442968899,502.87423007582044,714.6910503067063,444.8984642327183,738.5634244773955,499.7262246906746,768.9941432004716,511.79357866706687,733.5790826175812,409.4834036498279,771.0928134572356,402.66272531534526,709.1820408827011,481.8875275081816,773.1914837139994,459.85148981216093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2399520277952,343.11295677967024,672.7176451714288,331.57027036746894,672.1929776072378,317.9289136985037,763.222799994371,341.53895408709735,764.5344689048484,360.1646526158768,783.6848349978188,338.653282484047,781.8484985231505,369.8710025534097,679.0136559417205,337.0792797914741,713.9040489604199,375.90467954160584,735.6777528743452,370.92033768179164,688.4576720971579,304.025223247443,737.776423131109,312.41990427449855,677.701987031243,364.8866606935955,737.2517555669181,346.52329594691156,1025.0094075493225,692.3819735704527,1042.4502572773088,690.5374761821761,1041.2206746877873,682.6330166781095,1068.0958370016137,733.7485214710736,1062.1235787096525,749.3817858235609,1078.6351163403692,738.6668518291594,1067.744527690322,756.9349360163355,1040.6937107208496,704.4141939782041,1033.140560528075,737.6129238952839,1047.0172783241028,748.1522032340393,1053.867809894294,680.1738514990666,1064.4070892330494,691.5914041160516,1023.3038998119031,721.9796595427966,1055.800011106399,730.5867376694468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00077.jpg,671.3835024391118,454.0646176645384,690.590249459367,429.56905624740136,692.2604013741718,418.9914274536376,781.891887468696,441.5384783035024,773.5411278946721,478.5601790816754,806.1090902333656,429.2906975949339,787.4590605180454,489.9728838328416,688.0850215871598,440.7034023461,718.4261147061136,492.75647035751626,749.3239251300024,500.5505126266053,710.6320724370246,399.7846804333824,756.839608746624,397.5578112136427,686.9715869772899,477.16838581933814,747.3754145627302,453.7862590120709,778.5804924983232,581.4940801076228,787.8003271667492,554.3769193181349,787.2579839509593,540.2759957076012,862.3725193378409,536.4795931970729,865.8977502404744,545.4282562576038,887.8626504799597,517.4975806444313,901.6924024825985,538.9201376681266,802.1724223851777,568.2066713207737,844.7463648246738,573.6301034786713,860.4743180825768,562.5120675549813,799.189534698334,530.2426462154906,840.4076190983558,525.0903856654879,812.4769434851831,585.561654226046,852.0679982378356,546.2417710812886,630.7431391788616,329.63830001158084,644.3827131497675,315.44200873574005,643.2692785398976,303.472586679639,733.7358405918244,327.968148096776,731.787330024552,350.23684029417336,754.0560222219494,327.1330721393736,751.8291530022096,360.25775178300216,647.7230169793771,326.2979961819712,687.2499456297573,365.8249248323515,712.3022243518294,361.6495450453395,663.5894601700227,292.3382405809403,712.023865699362,305.6994558993787,651.8983967663892,356.3607306484576,708.6835618697523,334.64875575599524,1004.9987902415112,671.382466609001,1025.450520227672,667.6639702478808,1025.0373539653253,659.4006450009472,1053.7524091984199,711.6661771878025,1049.8273297061264,725.3006638452432,1062.6354838388736,714.3517578930561,1056.2314067725,733.5639890921768,1026.690019014712,677.9931268065479,1023.1781057847653,718.2768373853495,1038.4652574915926,729.0191602063633,1038.4652574915926,656.921647426867,1052.099744149033,672.4153822648677,1009.9567853896715,702.7831025473489,1041.9771707215393,708.3608470890291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00079.jpg,649.3267601521198,438.07862829677214,667.9075349453318,423.26786578044374,671.9468338134213,408.9956764465273,764.8507077794814,433.23146965506464,761.6192686850097,461.5065617316916,785.5857753023412,421.6521462332079,777.2378909749561,480.08733652490366,671.9468338134213,432.6928964726527,705.6076577141678,485.47306834902304,736.3063291116484,490.32022699073053,685.41116337372,397.6856396158765,737.1141888852665,385.2984564204018,673.2932667694513,470.3930192414887,733.0748900171768,444.0029333033035,775.4079667209451,578.9586315919389,783.9502063308465,553.9013954028948,780.8180518072161,541.0880359880425,855.1355364133585,537.386398823752,861.3998454606196,546.2133797539834,877.0606180787722,520.301919603949,892.7213906969248,542.5117425896929,799.8957202693292,569.5621680210473,838.6205398342157,571.5553572633577,852.2881232100581,560.7351870908159,796.7635657456988,531.9763137374811,835.2036439902552,523.7188154479097,797.9025310270189,587.5008712018404,847.1627794441172,544.5049318320032,604.4746453765866,314.930611811816,615.6208364502106,302.97378866011013,617.4447586258946,289.1930433327204,709.8568155272143,317.1598500265408,707.0196032539282,335.19641376385977,728.298695303574,313.51200567517293,723.8402188741245,344.9239987008408,622.5112091139056,311.0801094409277,659.1923106471048,349.99044918885176,683.9165890285982,344.11336662275903,641.7637209683471,277.6415362200554,681.2820347748325,287.5717791765569,624.3351312895895,343.50539256419773,682.0926668529142,318.98377220222477,987.4126845337506,646.6526735107653,1010.015640704223,640.7045271501147,1016.9154904825778,630.9495671186477,,,,,,,,,,,1022.1498592799503,703.5169527185852,1038.804669089772,702.0893975920292,1024.7670436786366,630.9495671186477,1045.4665930137007,652.1249681625638,1000.736532381608,680.4381448392609,1042.6114827605884,675.2037760418883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00080.jpg,641.7000810419594,437.6914274208277,658.0350969463423,421.11260530891684,661.9359962667918,405.02139561206207,758.9708668629763,429.88962877992844,754.5823551274705,460.8530171359974,780.4258131254493,414.0422252906019,770.6735648243252,474.0185523425149,664.1302521345448,429.88962877992844,696.5564777357823,476.45661441779583,729.7141219596041,483.0393820210546,677.7833997561185,395.51295351846613,733.1274088649975,383.32264314206105,661.9359962667919,466.70436611667185,726.5446412617388,438.66665225094016,773.4935793391459,582.7972598995004,781.2361580195999,555.1932837344034,780.5628903082561,541.7279295075269,853.2758031333894,535.6685201054324,855.9688739787647,545.0942680642461,883.5728501438616,512.1041502083986,892.6619642470033,541.054661796183,797.7312169475236,568.65863796128,840.4837166178567,573.3715119406868,855.2956062674209,559.2328900024664,794.7015122464765,531.6289138373695,833.4144056487465,523.5497013012435,815.2361774424633,585.8269646005476,844.1866890302477,544.4210003529023,592.2074209137547,317.0073546944174,597.8149636869011,302.3789822427313,605.1291499127442,284.824935300708,696.3126715282541,307.01130018576526,692.6555784153327,329.4414712783506,717.7676177907272,307.4989126008214,707.5277570745468,340.65655682464325,609.761467855778,304.5732381104842,639.5058251742065,343.5822313149805,664.3740583420729,341.14416923969947,625.3650651375766,272.14701250924674,674.3701128507249,284.58112909317987,609.7614678557782,334.8052078439688,671.2006321528597,314.8130988266645,980.6717929859759,630.452579784911,1002.8363323555052,625.4546934564877,1000.4460388940854,616.7627172331429,1044.3405188219767,666.7415805173755,1036.73503962655,676.9546525798057,1055.2054891011576,668.9145745732117,1046.513512877813,685.4293293975669,998.7076436494164,648.0538316371842,1008.4861169006793,679.3449460412255,1026.304668158536,688.6888204813212,1016.7434943128569,616.3281184219757,1044.775117633144,645.4462387701808,990.4502662372389,665.4377840838738,1031.519853892543,665.6550834894574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00088.jpg,576.61379854871,430.39429714221353,592.2738556548647,415.6042432086229,597.0588731039676,396.02917182592944,702.7642585705123,409.51422100067384,701.0242522253841,444.31434790324,725.8193426434625,393.41916230823693,724.5143378846162,458.6694002505485,602.7138937256345,421.69426541657197,644.474046008714,469.54443990760046,681.4491808426906,469.54443990760046,614.0239349689687,383.41412582374915,669.2691364267924,368.18907030387646,598.7988794490959,454.3193843877278,674.0541538758953,426.91428445195686,800.1705720729867,621.6745517414951,805.094407698502,599.7908378503157,808.3769647821789,579.5484025009748,883.0551384358284,560.9472456934724,888.7996133322629,579.0013096536953,,,,,828.0723072842403,609.3649626777067,868.0100851356426,607.7236841358682,880.5932206230707,595.4140950720798,823.6955645060044,563.40916350623,862.265610239208,559.0324207279942,844.4850927026248,623.0422838596937,877.0371171157541,572.983288333621,511.279345003271,289.040372352768,530.6665053327004,272.8844054115767,526.5736603742653,260.175044751173,622.6478104512156,287.5324821049235,618.9857912778789,309.07377135984507,640.3116676402514,284.085875824136,638.3729516073084,317.90569995436294,533.0360471507418,283.0088113613899,572.2411935946991,322.86019648299487,597.2290891304082,318.982764417109,544.0221046707519,250.2660516939091,591.4129410315793,257.80550293313166,535.1901760762339,314.02826788847705,593.7824828496207,293.3486302037523,882.590464764503,550.0864928311976,907.1608773581777,543.8493880958802,906.2158614891902,533.8322198846128,964.4288390188193,580.705006986392,957.8137279359069,591.4781878928494,985.219188136544,574.8459085986697,966.8858802781867,607.1654513180416,905.2708456202027,558.2136293044899,922.470134435775,598.2823021495592,943.2604835534996,603.3853878420916,925.4941852165349,529.8631532348653,964.6178421926168,557.4576166092999,897.1437091469104,579.3819847698096,952.521639069577,578.8149752484171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00091.jpg,565.6090658492458,424.61336719738875,590.5030944283235,405.51988896683406,584.4608544819454,391.01851309552666,690.8042775381995,408.4201641410955,689.5958295489238,437.42291588371023,715.9399957151322,393.677098671933,717.1484437044079,451.1992229614523,593.4033696025849,415.18747288103896,636.9074972165071,461.3501860713674,672.9192472969204,461.3501860713674,602.1041951253694,376.5171372242193,668.0854553398179,366.36617411430416,596.0619551789913,450.47415416788687,664.7018009698462,420.9880232295619,828.6917482405887,655.4176396557807,831.4081974084595,620.1038004734594,831.1365524916725,607.0648444676792,908.283708859205,580.7152875393318,916.1614114460306,592.1243740443895,,,945.227417542249,586.9631206254348,854.769660252149,623.0918945581174,902.3075206898892,623.3635394749044,914.8031868620951,604.8916851333826,842.5456389967301,588.3213452093703,890.0834994344702,575.2823892035901,878.4027680126256,639.9338793989167,904.752324940973,592.1243740443895,499.85229210897097,281.0729118888648,519.1118630474846,259.6533890693963,513.531987355018,249.93360560509973,612.8897738789389,276.39301614679607,610.0098380376658,294.93260312499143,635.0292806587256,269.91316050393164,626.7494651150655,306.99233446032235,522.1717948788372,269.5531685237725,566.9907964086493,310.5922542619137,593.4502069503457,304.1123986190493,534.5915181943274,237.1538903094505,591.65024704955,252.2735534761341,526.6716946308264,304.8323825793676,586.9703513074812,278.19297604759174,844.5317326279377,518.8756467509302,873.3585330426895,510.02332221411666,869.9537928362228,503.4408244816143,938.5025623264202,544.2977069592152,936.2327355221088,558.5976158263757,958.023072843496,543.1627935570598,949.6247136675447,570.6276978892248,875.6283598470006,531.8136595355039,901.7313680965791,567.6769230436203,927.3804109852954,567.2229576827581,889.70128603373,494.8154826252318,934.643856759091,518.8756467509302,867.9109487123427,551.1071873721488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,video5min_labeled,img00093.jpg,553.7781198505347,428.99735117031287,574.8624808455072,408.3305022742507,570.2698477574934,389.1249457243748,684.0418947105628,405.61667363133347,683.4156265621973,433.5899842583267,704.4999875571698,389.54245782328513,699.4898423702457,446.5328593245474,582.3776986258935,418.14203659864387,628.0952734565764,459.266978341313,664.2100700123214,456.5531496983957,583.8389909720796,382.6535081912644,653.1459993911972,365.5355121359402,585.7177954171763,455.5093694511198,655.0248038362937,418.14203659864387,851.7815661674911,668.4565956615609,852.0532110842781,638.0323649814071,848.521827166046,622.8202496413303,917.247991113179,590.766149460454,928.9287225350238,600.2737215480021,937.8930047889976,561.4284984474486,967.230655802003,582.0735121232673,873.2415145936709,639.1189446485555,914.8031868620951,644.0085531507231,933.8183310371912,619.8321555566723,862.9190077557616,605.1633300501696,900.1343613555925,590.2228596268799,895.244752853425,660.0356032411611,918.0629258635402,605.978264800531,497.3757327410391,274.1512256910651,514.50650074404,257.9220770566432,511.3508329540135,245.07400105439257,606.9224860233869,268.5161046374464,604.6684376019393,287.22470653546054,629.6883750800064,262.6555787416829,619.0943474992032,298.04413895840844,519.014597586935,265.8112465317094,567.4766386480559,306.6095229599089,589.7917180203859,300.97440190629015,530.5102445363171,236.50861705289213,586.6360502303595,246.87723979155055,522.8464799033957,300.0727825377112,582.8041679138987,275.72905958607834,829.0270551235521,503.92738133306597,854.295243587201,493.31474217833346,853.2845160486551,482.8705576133586,923.6985345673565,522.4573862064085,918.8133514643844,539.8082089514473,944.5869036973063,522.2889316166509,936.5010833889386,550.4208481061798,856.1482440745352,513.5292929492525,885.9647064616408,551.4315756447259,908.8745306686825,550.7577572856952,868.9507928961174,476.6377377923252,915.612714258989,498.8737436403362,850.9261517920478,538.1236630538708,910.8959857457744,526.5002963605923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
